timestamp,visitorid,event,itemid,transactionid
1434834222743,548772,transaction,148478,5050.0
1433697547135,411557,addtocart,271801,
1433178912414,169963,view,346501,
1433740331212,403534,addtocart,233362,
1433190624841,658107,view,139487,
1434921585443,1010711,transaction,322717,4637.0
1433180927682,446310,view,82377,
1434597984137,911457,transaction,444712,14352.0
1435160879564,619835,transaction,391031,6058.0
1433200203308,737378,view,119766,
1433181563197,463825,view,115923,
1433196303519,808813,view,111637,
1433170430517,1285804,view,225161,
1433195262358,592542,view,102147,
1434851576626,184990,addtocart,130221,
1433173770277,556273,view,170463,
1439489469536,287996,transaction,257040,10977.0
1433169941960,558524,addtocart,389792,
1433190080244,865912,view,266088,
1433185745239,1378534,view,39102,
1433195283949,464674,view,364825,
1440282053885,624095,transaction,128185,14712.0
1433364484053,163561,addtocart,347576,
1440275602198,247235,transaction,224832,3786.0
1438441829271,1150086,transaction,130865,8661.0
1433177974257,1235292,addtocart,441513,
1433139377447,1295809,view,374091,
1434306141802,149990,transaction,424929,7205.0
1434101500990,934029,addtocart,231610,
1433175303819,1014713,view,196766,
1433211076490,1307639,view,53076,
1433174722177,273406,view,317107,
1433210555674,1135006,view,313365,
1433187086531,701323,view,412483,
1433194802752,660365,view,449646,
1434046018246,835266,addtocart,95633,
1433168167213,905765,view,69799,
1433783780858,1212999,addtocart,185082,
1434026164488,509833,transaction,4442,7599.0
1440789470689,961272,transaction,226870,14334.0
1433178330476,357650,view,188830,
1433219338477,315713,view,144140,
1433973345789,85734,addtocart,307247,
1433200329531,404403,view,156975,
1433140437532,130458,view,362408,
1434473744268,1154309,transaction,302307,16367.0
1433202421874,327411,view,55671,
1434905731986,138131,transaction,58719,16755.0
1434667693624,1065173,addtocart,396732,
1433157406396,307542,view,403847,
1433170574544,831480,view,379520,
1433456714800,1337142,addtocart,226828,
1433179852513,1075914,view,413895,
1435256954346,307488,transaction,176258,4599.0
1433218357871,244974,view,328901,
1433202788436,1030344,view,441590,
1433218223940,1202503,view,180753,
1433173842464,842074,view,234859,
1439354036102,18424,transaction,77640,17455.0
1434995030845,924020,transaction,247326,4814.0
1433212324317,885813,view,359251,
1433223838032,1231653,view,94710,
1433169763544,1175223,view,239590,
1433210160271,1364548,view,352822,
1434588231866,1063246,addtocart,48030,
1433175690940,316012,view,287017,
1433211374305,220119,view,1913,
1433207769312,1195980,view,301701,
1433162957930,591449,view,48704,
1435212264144,1255826,transaction,445486,14933.0
1433146381280,62668,view,451190,
1433192085631,928349,view,61273,
1439751188353,179353,transaction,227976,15832.0
1434570262843,867161,addtocart,94442,
1441127386966,152963,transaction,29863,6445.0
1433203598838,1004303,view,68410,
1435626003492,371606,transaction,393123,2132.0
1433195247478,13306,view,54124,
1433183100957,577929,view,24007,
1439778155640,898161,transaction,3020,5817.0
1434069763929,1369775,addtocart,213423,
1433174397763,631836,view,103287,
1433164459874,1354366,view,175317,
1433204808286,350566,view,252108,
1433467129458,203203,addtocart,46644,
1440709450903,686854,transaction,395952,8825.0
1439145514558,217419,transaction,91888,9095.0
1433193230667,286616,view,445821,
1434667789986,1210337,addtocart,77050,
1433184956710,115852,view,435834,
1440183119430,645525,transaction,306291,8362.0
1433199822118,854740,view,115530,
1438626852040,760257,transaction,28284,603.0
1433170947977,1098018,addtocart,361956,
1435018992228,13151,transaction,179535,11688.0
1434465821899,942554,addtocart,179856,
1433180195340,288040,view,114354,
1433140797903,1099349,view,344310,
1434698064594,975493,addtocart,229523,
1433266510846,1095887,addtocart,49676,
1433218108119,260791,view,363878,
1434331283148,810252,addtocart,108419,
1433178892607,169963,view,346501,
1433215975807,434234,view,418247,
1433181610749,1018325,addtocart,96940,
1434556823569,1027949,addtocart,210928,
1433306063097,1123085,addtocart,151471,
1435101680443,1094389,transaction,194830,13641.0
1433168738351,1176705,view,417156,
1440182683577,645525,transaction,334401,5735.0
1440516806662,1100036,transaction,350384,8454.0
1433219008051,304146,view,42002,
1433196226683,194262,view,335573,
1439507855545,1150086,transaction,334536,14247.0
1434833236983,919028,transaction,345279,14314.0
1433537834765,534167,addtocart,210002,
1433193657513,404403,view,396094,
1433633204117,252840,addtocart,204860,
1433178586459,169963,view,306763,
1433210493519,1125276,view,450942,
1433199697127,776133,view,96924,
1433219169430,139789,view,283140,
1433972423536,76757,transaction,231482,16180.0
1433178748793,612967,view,464646,
1433146854427,592787,view,373514,
1433796279627,407633,transaction,378076,208.0
1433789900880,759678,transaction,153778,8878.0
1438971385223,6468,transaction,378760,44.0
1433183534943,820327,view,299038,
1433195719377,1264233,view,248101,
1439854988638,1323099,transaction,66945,2720.0
1440552793803,265486,transaction,277844,11589.0
1439848114671,1056961,transaction,298830,15438.0
1439776754150,74920,transaction,345059,583.0
1433215437286,13660,view,64951,
1433205347443,745910,view,296554,
1434644111753,240998,addtocart,301718,
1434597485750,122153,addtocart,312699,
1433211769437,916196,view,226897,
1434569534473,168129,addtocart,271151,
1433185543893,1093035,view,39773,
1433192896448,293022,view,379092,
1433535498962,220354,addtocart,272926,
1433156548690,861815,view,186187,
1433198962380,800216,view,28126,
1434125345239,7429,addtocart,395656,
1440257445400,381944,transaction,184620,4699.0
1433188309031,368621,view,452584,
1440781625169,1113443,transaction,101969,649.0
1433739757785,1249201,transaction,280065,14412.0
1433164769452,1377725,view,300094,
1433954103896,277968,transaction,312728,1436.0
1434312350040,379058,transaction,171195,12342.0
1433161460565,431152,view,155728,
1433221998234,265788,view,10620,
1438720780273,175940,transaction,364166,6578.0
1434649691830,684514,transaction,136724,247.0
1434335145383,51858,addtocart,118504,
1433448063889,527277,addtocart,397642,
1434052877461,76757,transaction,57788,6553.0
1433171486370,1309064,view,124583,
1439850716610,765900,transaction,374938,7132.0
1433211932437,844552,view,206277,
1433205996420,1191571,view,392009,
1434444008483,315018,addtocart,158086,
1438808367515,1254278,transaction,81944,78.0
1435540968915,537127,transaction,132168,8758.0
1433206150573,242489,view,430843,
1433178967584,718329,view,156163,
1439399420457,1385073,transaction,355707,17214.0
1433174543354,1350207,view,367447,
1433183031494,1102733,view,168752,
1433198285822,100480,view,455887,
1433177290460,1347294,view,392981,
1433175288315,998301,view,259916,
1433215187645,748120,view,427499,
1433185715502,524460,view,401336,
1433540114640,1270574,addtocart,286940,
1434644397847,240998,transaction,402462,11916.0
1433218598043,1299250,transaction,422948,15155.0
1433208219662,98849,view,288191,
1440356533721,354704,transaction,408126,6892.0
1433193044411,1393538,view,96803,
1440026315931,630224,transaction,215233,1307.0
1433200465671,580698,view,56323,
1433356296087,17503,addtocart,18058,
1433195805751,464138,view,428257,
1433224377508,734400,view,446934,
1434832962596,1320211,addtocart,351861,
1441045099613,143174,transaction,317987,15175.0
1433183424478,1407417,view,13844,
1433200193789,1356496,view,376588,
1434604424226,1224381,addtocart,290999,
1433187448136,1125111,view,439455,
1434906340372,794126,transaction,450616,296.0
1433197127017,1046343,view,455849,
1434049499677,696363,transaction,446306,9870.0
1440801243469,118450,transaction,136602,2227.0
1433170768918,1184148,view,160499,
1433205970127,1256335,view,153889,
1434420434618,1209313,addtocart,318785,
1433219911392,1040932,view,439956,
1433654665566,1089597,addtocart,266088,
1433206376277,42561,view,325310,
1434054012861,822310,addtocart,93556,
1434264022969,1002032,addtocart,277183,
1441041110092,569539,transaction,188550,11521.0
1434095376937,1110343,addtocart,316753,
1433169956989,786448,view,150812,
1433176246724,18006,view,157585,
1434940256902,836635,transaction,48030,11257.0
1433168306820,235046,view,38966,
1433184270095,1024844,view,85220,
1435445309501,1345275,transaction,445776,5951.0
1433199743462,267841,view,336372,
1433221336997,404350,view,464042,
1434357326790,715587,addtocart,269117,
1433790569174,586700,transaction,280946,6765.0
1435284958875,152420,transaction,268659,11259.0
1439679827488,530559,transaction,15828,16593.0
1433216892513,944746,view,244494,
1438978803363,152963,transaction,427639,9539.0
1433309565586,744301,addtocart,13576,
1433175419560,615793,view,282806,
1433219310084,1317267,view,439537,
1433216773414,1205474,view,379836,
1433165755356,866651,view,235748,
1433195212018,1322055,view,395873,
1433280672227,723092,addtocart,406121,
1435451532845,530559,transaction,456895,9302.0
1433221916604,1248311,view,177695,
1439753504396,1143795,transaction,248320,9899.0
1433173657140,633960,view,374892,
1433179481004,1382480,view,12555,
1433458727265,253924,transaction,92466,15040.0
1433196372877,1139589,view,53702,
1433533970053,489061,addtocart,182003,
1433183198667,850856,view,464731,
1434646620516,1006444,addtocart,122873,
1435258363317,786406,transaction,89262,16075.0
1433138524321,1373843,view,288403,
1433224396283,536254,view,267839,
1433696492738,314747,transaction,304880,3476.0
1433519001615,1044703,transaction,251868,16444.0
1433221829537,230557,view,207430,
1440608521245,152963,transaction,228392,11676.0
1433177263904,924194,view,114837,
1433814940584,42435,transaction,315852,10005.0
1433185397778,725502,view,187078,
1433884980280,1093035,transaction,139346,16357.0
1434650325044,1167457,transaction,76815,2110.0
1433178696788,638482,view,256392,
1440380070309,1036246,transaction,301843,8916.0
1433176727758,538552,view,120661,
1433163949855,1118272,view,359211,
1433973459037,723368,addtocart,148043,
1433185951445,475687,view,381444,
1433204073199,956636,view,41821,
1433176808674,1080152,view,253997,
1433178200632,1253396,view,51314,
1433810854436,469372,addtocart,317051,
1433215480815,307744,view,405649,
1433216030557,1229852,view,464812,
1434396748633,806817,transaction,123548,5557.0
1433204741345,1164095,view,386318,
1433195824231,145819,view,135570,
1433197069106,1284779,view,389860,
1433368360743,756210,addtocart,335276,
1433205391287,135797,view,7759,
1441076691919,1002583,transaction,2873,13091.0
1433185515356,321091,view,179871,
1434733913310,1150086,addtocart,329104,
1440773072086,263733,transaction,188381,11648.0
1434086077960,788120,addtocart,191581,
1434651496491,968030,addtocart,399031,
1433175876172,216801,view,289984,
1434153867043,371604,transaction,134118,7890.0
1433208180703,1195980,view,277065,
1433215052561,13660,view,290999,
1433370690234,591452,addtocart,203090,
1433179762550,638482,view,236861,
1433193614579,948586,view,402236,
1433788139553,446550,addtocart,445105,
1433198358864,451098,view,285714,
1433986292266,63943,addtocart,349002,
1434738852331,569504,addtocart,439770,
1434557069103,988939,transaction,224832,4450.0
1433185391535,326345,view,111530,
1433178570898,1001367,view,309507,
1433186541291,275436,view,189075,
1433200706696,437250,view,329299,
1433203881581,141831,view,382170,
1433168144388,917504,view,137391,
1434560271826,529925,transaction,194892,2313.0
1433219668603,34440,view,296431,
1433469451081,503857,addtocart,197083,
1433148875629,1168458,view,421864,
1433203264860,700829,view,462506,
1433216011876,1315174,view,332028,
1441139874074,227926,transaction,66330,15284.0
1433218148197,388217,view,170599,
1441163883773,414616,transaction,451312,11992.0
1433174702683,753490,view,441668,
1434522004498,1203667,addtocart,317899,
1439573628549,191576,transaction,251636,6410.0
1433210994867,938784,view,232509,
1435005875978,1029755,transaction,461686,13866.0
1433218269425,598303,view,374756,
1433204422247,1364162,view,415329,
1434332006988,311205,addtocart,437490,
1433177796344,940717,view,243222,
1434594686016,1127599,addtocart,412446,
1433198621950,403606,view,181227,
1433182593591,875758,view,421884,
1433178427073,191439,view,821,
1433171573514,402078,view,207125,
1433192245603,1313020,view,287287,
1433178348289,148375,view,321712,
1433187502911,1271935,view,340948,
1435011952619,1235136,transaction,55925,4935.0
1433164624693,1354366,view,99596,
1440483423949,1180731,transaction,462852,17202.0
1434860213968,432861,addtocart,140156,
1433969636312,76757,addtocart,442131,
1433193510101,166536,view,165066,
1433201216545,337619,view,360258,
1441128373936,152963,transaction,171427,9917.0
1433202216268,743023,view,73877,
1433177746921,1243584,view,338788,
1440984464728,1176392,transaction,173653,4195.0
1433204965562,1348718,view,314789,
1433211984991,327482,view,311228,
1433209936999,564087,view,84577,
1434499467388,683628,addtocart,394754,
1433177903919,843992,view,146528,
1439742292693,1246703,transaction,277689,8097.0
1441128311864,627868,transaction,434397,8142.0
1433179841093,837766,view,107164,
1434667553615,551756,addtocart,93123,
1433678566416,19271,addtocart,227211,
1433200361938,708472,view,29216,
1434613046700,716302,addtocart,268973,
1434832797509,864925,addtocart,49418,
1433184135094,738071,view,24630,
1433207720030,1313863,view,373128,
1434148296232,203920,addtocart,7943,
1433453166592,998545,addtocart,2142,
1433173152057,556273,view,152085,
1433206600936,1326066,view,334920,
1433179499501,372296,view,445115,
1434684545078,1224411,addtocart,133055,
1440180592798,560304,transaction,19801,10340.0
1433221306984,1167924,view,37734,
1433148924111,1168458,view,421864,
1438464702889,705542,transaction,177382,1473.0
1433194351839,1065157,view,197980,
1433199959095,477069,view,144053,
1433201794824,539155,view,448342,
1433188571493,150333,view,212156,
1433534368982,489061,addtocart,96001,
1434691771247,522333,addtocart,461686,
1433140545971,1215937,view,332569,
1433215234962,1105628,view,381982,
1435162842175,548772,transaction,303245,15128.0
1439317633700,780301,transaction,235673,10467.0
1441037956153,582525,transaction,147,17422.0
1433182771745,1378760,view,284994,
1439229354842,1108631,transaction,449489,11483.0
1438564805058,1150086,transaction,396445,1197.0
